50
19	31	93	11	25	97	20	38	42	55	82	6	55	53	51	82	48	2	99	64	18	35	54	25	32	37	87	16	75	4	20	98	61	46	3	15	70	42	0	75	54	35	6	22	7	29	44	96	64	89
40	50	76	20	77	14	39	89	66	35	52	94	96	35	42	9	65	53	35	33	3	59	73	92	7	66	8	1	14	43	17	18	17	55	28	49	78	48	75	0	74	17	4	76	95	9	97	64	8	1
12	30	2	9	95	63	87	7	13	21	68	70	53	26	47	18	24	72	60	16	18	63	60	74	45	94	49	63	24	85	40	51	63	67	29	90	51	88	54	74	0	78	96	98	21	74	18	8	41	39
61	71	88	87	90	80	87	91	70	39	8	68	34	19	14	66	55	34	100	81	6	13	50	16	84	68	28	76	77	57	98	3	89	55	19	13	5	51	35	17	78	0	26	35	2	2	79	10	50	15
13	12	30	4	100	32	97	60	94	87	28	63	67	80	73	10	54	68	54	26	63	22	77	1	90	66	1	67	28	24	30	1	10	10	25	39	9	16	6	4	96	26	0	28	50	100	25	81	14	26
98	9	53	100	38	91	36	80	25	35	19	3	15	21	29	45	3	59	48	90	81	99	15	2	20	98	49	10	66	45	27	72	14	4	61	63	53	73	22	76	98	35	28	0	84	94	73	32	45	25
83	45	23	13	24	22	25	12	66	10	6	18	36	59	22	90	46	13	54	62	93	13	52	28	16	15	75	89	98	94	56	68	57	27	22	21	69	14	7	95	21	2	50	84	0	75	68	10	5	85
76	40	62	89	9	94	15	100	81	6	20	79	62	49	78	31	12	47	60	5	34	57	2	54	92	87	57	54	14	40	72	95	84	63	39	47	75	6	29	9	74	2	100	94	75	0	18	55	33	21
55	11	93	28	83	49	42	29	66	99	63	43	52	42	32	65	34	64	59	39	43	46	59	93	10	17	58	53	58	45	65	90	85	84	1	90	96	2	44	97	18	79	25	73	68	18	0	69	49	90
63	34	38	25	91	40	89	32	60	5	24	83	75	10	43	68	35	47	93	86	26	44	77	95	69	6	100	81	87	46	62	17	2	29	67	12	53	3	96	64	8	10	81	32	10	55	69	0	58	92
95	83	98	20	7	18	74	36	10	37	70	24	42	48	55	19	23	9	82	42	70	100	23	48	49	26	73	6	26	61	65	79	89	94	79	88	26	99	64	8	41	50	14	45	5	33	49	58	0	100
78	19	35	100	74	2	50	23	1	12	93	98	83	44	64	65	55	76	75	90	66	21	38	61	40	42	3	75	56	37	11	37	42	57	62	6	33	66	89	1	39	15	26	25	85	21	90	92	100	0
0	0	0	0	0	0	0	0	4	0	0	0	79	38	0	0	57	0	0	0	0	0	0	0	21	20	0	0	23	0	0	3	17	78	64	68	71	58	0	0	0	0	0	0	0	0	98	0	0	0
0	0	0	0	0	0	0	0	71	0	0	0	48	5	0	0	69	0	0	0	0	0	0	0	23	17	0	0	0	0	0	73	26	80	36	52	0	30	0	0	0	0	0	0	0	0	76	0	0	0
0	0	0	0	68	96	0	0	66	0	55	81	90	20	41	0	97	0	73	0	94	0	56	79	86	98	0	0	5	94	96	83	98	12	86	63	60	23	0	0	0	97	69	0	0	28	13	54	0	91
0	0	0	0	14	17	84	93	26	68	58	41	36	92	99	59	93	89	17	46	44	0	53	36	98	29	0	30	57	17	15	76	2	51	5	64	22	16	0	63	98	48	34	31	98	94	1	63	69	25
0	0	0	0	0	94	0	0	46	0	0	20	99	11	85	0	84	0	0	0	48	0	53	95	59	24	0	0	38	0	18	70	11	18	30	62	32	50	0	0	0	97	0	0	0	0	98	53	0	68
0	0	0	0	0	0	0	0	74	0	0	0	18	64	61	0	100	0	0	0	0	0	0	89	82	6	0	0	37	0	0	69	12	67	54	22	97	69	0	0	0	93	0	0	0	0	46	0	0	7
0	0	0	0	0	0	0	0	47	0	13	22	85	14	37	0	62	0	42	0	92	0	64	77	29	46	0	0	41	13	10	78	71	72	68	52	3	46	0	60	73	17	30	0	0	7	100	62	0	49
0	0	0	0	0	0	0	0	29	58	81	20	1	9	90	98	93	68	33	0	74	0	9	99	57	63	0	94	71	91	20	49	76	75	96	95	93	37	0	24	2	71	100	14	36	77	18	78	86	99
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	95	0	19	59	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	64	46	79	4	72	53	93	30	88	0	5	0	27	52	57	0	0	19	44	71	100	24	27	32	56	68	46	54	0	20	72	77	42	53	74	71	65	15	72	24
0	0	0	0	0	0	0	0	0	0	0	12	11	1	20	0	70	0	35	0	11	0	35	19	3	80	0	0	25	59	9	49	17	57	41	89	44	75	0	0	0	87	0	0	0	0	60	99	0	16
0	0	0	0	0	0	0	0	0	0	0	0	81	29	15	0	95	0	0	0	0	0	0	63	26	63	0	0	65	0	0	45	45	1	59	28	54	61	0	0	0	98	0	0	0	0	52	0	0	99
0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	14	72	0	0	59	0	0	12	0	69	11	6	32	51	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	99	0	37	80	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	19	11	0	0	76	0	0	3	64	24	27	83	13	67	0	0	0	33	0	0	0	0	37	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	26	20	0	20	0	38	59	85	75	0	98	77	44	96	37	36	27	63	66	78	26	0	81	58	16	28	0	3	10	60	90	6	27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	100	0	0	97	0	0	3	0	75	65	16	17	68	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	83	0	15	39	40	93	0	0	77	42	14	100	8	19	51	28	3	43	0	48	49	71	47	0	0	89	60	93	0	62
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	15	5	55	75	0	0	41	0	59	75	80	25	52	57	75	76	0	0	0	19	0	0	0	0	67	40	0	96
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	86	23	1	26	0	44	87	73	28	17	59	50	69	28	37	85	0	30	20	98	81	92	63	96	98	36	97	34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	31	39	49	0	0	73	0	70	97	42	82	49	28	57	91	0	0	0	90	0	0	0	0	45	43	0	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	37	5	38	13	54	71	80	37	99	70	86	67	47	74	1	56	40	16	77	54	21	49	0	32	53	15	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	79	6	0	0	63	0	0	53	46	30	20	28	67	19	0	0	0	21	0	0	0	0	92	0	0	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	59	0	0	47	0	0	32	34	78	98	74	48	51	0	0	0	89	0	0	0	0	40	0	0	88
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	69	78	23	88	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	39	97	84	87	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	63	29	13	24	1	2	85	35	13	49	70	93	47	79	29	63	91	14	75	13	67	99
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	68	36	55	33	78	35	81	45	17	0	97	56	50	31	0	0	99	90	61	0	60
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	1	21	99	56	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	7	85	48	58	18	25	82	0	0	0	40	0	0	0	0	17	77	0	22
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	96	94	54	99	62	11	0	0	0	31	0	0	0	0	34	46	0	49
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	29	31	61	97	0	0	0	0	0	0	0	0	77	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	11	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	14	96	91	78	72	3	61	9	9	46
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	45	0	0	12	10	79	0	92
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	50	0	0	67	97	8	0	48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	61	91	0	24
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	65	94	3	29	94
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	57	24	0	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	85	0	79
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
