40
50	46	24	45	50	91	33	86	16	10	4	61	27	90	3	52	67	57	40	33	24	32	39	88	4	12	41	6	39	84	74	8	97	21	0	18	67	4	41	97
65	22	61	34	12	56	56	82	35	33	65	14	41	11	64	12	11	13	75	63	31	61	57	48	28	31	14	72	88	13	74	87	27	58	18	0	30	32	38	58
96	92	36	74	35	75	21	33	31	19	45	73	23	10	75	11	94	55	25	1	83	42	43	85	40	89	28	3	93	61	62	88	18	53	67	30	0	66	68	26
74	3	70	16	24	7	6	11	29	2	71	84	2	26	50	92	28	78	73	68	12	42	99	14	62	9	4	72	90	98	34	8	9	8	4	32	66	0	6	16
24	45	94	88	17	92	24	7	90	19	89	64	8	8	82	10	75	57	32	19	37	25	24	76	30	60	51	91	24	69	98	66	30	40	41	38	68	6	0	84
60	81	50	97	30	91	100	9	7	12	24	69	60	33	54	30	44	93	28	94	67	66	74	50	90	69	69	1	27	1	25	20	97	12	97	58	26	16	84	0
0	0	11	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0
0	0	53	0	0	0	0	27	0	9	0	0	0	0	0	0	0	83	0	79	62	33	0	0	17	0	0	0	0	73	73	0	62	0	6	4	57	25	71	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	48	78	90	15	13	22	39	0	40	34	74	81	36	41	17	56	40	90	92	21	60	44	31	47	49	1	40	81	88	42	95	19	54	57	98	73
0	0	0	0	0	0	28	60	42	9	6	0	0	18	73	96	83	96	0	66	90	98	50	0	86	0	58	0	5	79	86	0	39	16	93	39	91	23	5	69
0	0	0	0	0	0	78	27	39	29	96	0	0	57	55	47	6	42	0	98	86	23	81	0	9	0	74	0	34	89	50	0	56	68	33	48	9	58	35	32
0	0	0	0	0	0	0	15	0	65	29	0	0	82	41	49	49	81	0	66	94	26	44	0	61	0	0	0	0	35	31	0	17	4	99	10	79	79	69	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	68	68	0	0	82	80	19	7	26	0	85	34	13	28	0	67	0	0	0	71	51	18	0	28	29	43	5	17	22	70	0
0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	70	0	71	48	17	0	0	23	0	0	0	0	0	36	0	0	0	63	41	0	30	11	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	19	0	0	0	0	0	69	0	0	0	76	19	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7	24	40	53	32	5	89	12	3	14	87	54	88	95	20	68	52	50	48	57	17	79	6	70	45	73	52	74
0	0	0	0	0	0	0	0	0	0	0	0	0	75	33	20	56	78	14	29	1	63	94	36	57	63	57	0	75	99	96	3	48	68	75	26	99	37	38	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	82	26	87	0	5	58	35	31	0	0	0	0	0	0	42	11	0	47	75	25	31	51	54	62	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	77	4	0	93	7	75	74	0	55	0	0	0	0	5	52	0	79	65	24	49	96	76	49	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	14	99	0	0	22	0	0	0	0	24	54	0	79	34	51	8	49	11	25	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	37	20	53	0	0	74	0	0	0	0	39	64	0	24	91	95	3	50	73	91	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	89	60	0	0	63	0	0	0	0	0	87	0	0	0	90	22	0	53	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	74	29	35	100	94	75	76	0	96	56	88	20	36	73	71	91	94	6	23	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	14	0	0	0	0	0	11	0	0	0	69	88	0	51	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	97	0	0	0	58	61	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	1	37	0	0	5	64	29	67	50	78	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	95	0	2	40	1	0	45	91	55	36	28	36	68	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	67	88	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	27	86	69	0	100	68	67	69	22	100	29	85
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	72	78	0	2	91	17	89	17	40	15	27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	99	85	83	64	13	46	21	99	49	7	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	92	0	32	60	4	87	7	32	91	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	66	0	95	26	88	51	98	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	5	9	29	1	18	27	85
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	55	0	62	39	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	30	57	100	68	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
