50
20	79	13	89	12	30	45	62	67	2	0	18	89	76	51	92	37	13	97	3	54	91	74	21	94	94	21	67	17	68	93	78	22	98	44	60	48	55	57	12	30	80	56	40	78	93	42	75	17	98
79	8	20	56	5	42	76	33	13	15	18	0	42	9	74	53	1	47	49	17	84	87	71	59	6	35	17	52	17	95	7	66	48	46	2	14	76	37	94	34	91	28	86	69	8	15	83	39	14	75
31	55	47	54	100	11	80	6	22	68	89	42	0	51	47	58	64	99	100	14	86	39	11	70	42	47	86	20	7	22	26	52	77	90	87	100	92	79	45	74	48	63	48	38	18	100	99	72	78	51
70	19	86	41	63	82	66	3	30	47	76	9	51	0	18	97	65	95	48	66	36	86	99	32	57	70	33	2	66	90	100	90	44	97	44	81	31	22	15	78	33	65	6	67	53	57	43	50	58	82
56	41	9	45	76	99	2	55	6	34	51	74	47	18	0	95	39	7	90	78	17	32	88	63	62	21	63	47	2	21	45	13	88	33	49	24	92	3	71	20	32	29	97	27	49	67	29	87	15	54
87	61	80	16	46	89	98	32	77	68	92	53	58	97	95	0	70	83	56	94	73	53	98	90	33	25	4	24	95	62	64	43	28	69	7	89	7	58	66	6	31	2	55	56	22	24	29	88	96	14
67	100	100	89	30	70	35	11	32	51	37	1	64	65	39	70	0	36	6	15	31	63	22	21	53	12	42	68	88	85	40	1	66	76	3	56	43	45	75	37	55	62	74	26	3	93	29	50	28	89
24	19	83	17	61	27	24	88	70	15	13	47	99	95	7	83	36	0	2	42	4	52	4	67	18	47	31	94	66	88	31	60	70	47	76	67	5	48	6	84	34	4	88	79	2	70	70	93	47	64
90	88	83	23	33	91	68	79	89	18	97	49	100	48	90	56	6	2	0	13	1	63	53	48	79	91	85	35	87	21	85	14	10	99	13	88	51	9	22	25	33	10	39	51	76	30	67	51	49	15
22	50	87	14	30	9	88	76	17	61	3	17	14	66	78	94	15	42	13	0	37	91	56	13	31	39	89	73	52	2	84	70	51	49	21	77	30	41	54	74	61	19	53	75	28	23	75	87	99	35
16	8	7	94	35	50	78	1	57	86	54	84	86	36	17	73	31	4	1	37	0	36	19	39	44	69	64	90	63	74	10	62	29	8	84	33	91	94	22	95	70	70	36	55	12	74	26	23	1	6
46	88	96	66	96	33	36	12	43	45	91	87	39	86	32	53	63	52	63	91	36	0	8	17	52	5	99	26	66	8	69	24	65	57	28	51	98	7	48	86	57	59	73	50	83	63	71	68	50	59
82	11	43	26	72	56	78	80	60	33	74	71	11	99	88	98	22	4	53	56	19	8	0	72	54	56	12	29	29	1	86	7	80	9	8	78	18	96	49	43	68	52	69	23	69	20	86	60	58	93
91	100	61	34	55	6	35	89	86	51	21	59	70	32	63	90	21	67	48	13	39	17	72	0	16	66	67	51	38	13	9	67	69	37	87	86	7	96	12	75	61	58	66	27	5	48	48	30	28	35
68	59	49	4	89	36	62	51	93	30	94	6	42	57	62	33	53	18	79	31	44	52	54	16	0	42	45	74	90	97	58	47	98	13	60	87	15	37	53	30	29	24	81	65	95	88	21	98	69	35
31	37	78	18	80	46	87	67	98	71	94	35	47	70	21	25	12	47	91	39	69	5	56	66	42	0	16	59	80	10	41	39	53	93	15	48	99	87	88	76	15	51	66	98	9	20	64	57	46	55
87	89	27	38	70	17	7	83	24	75	21	17	86	33	63	4	42	31	85	89	64	99	12	67	45	16	0	77	2	57	68	84	26	69	56	57	98	73	43	91	10	29	74	26	12	84	86	78	43	61
41	9	93	60	38	58	17	3	52	46	67	52	20	2	47	24	68	94	35	73	90	26	29	51	74	59	77	0	66	76	30	19	6	9	98	60	81	89	84	5	57	98	88	69	91	24	61	62	51	93
8	12	6	19	87	33	26	53	3	1	17	17	7	66	2	95	88	66	87	52	63	66	29	38	90	80	2	66	0	10	97	32	8	65	77	10	13	80	15	26	79	22	19	28	47	64	24	40	33	94
88	5	13	80	48	34	23	87	42	68	68	95	22	90	21	62	85	88	21	2	74	8	1	13	97	10	57	76	10	0	16	66	14	47	35	98	7	94	70	82	88	22	87	95	75	35	21	25	9	7
4	49	86	66	28	11	45	22	44	19	93	7	26	100	45	64	40	31	85	84	10	69	86	9	58	41	68	30	97	16	0	13	62	68	1	85	45	60	68	45	79	97	87	74	5	70	20	44	37	32
33	10	25	48	63	59	66	3	70	15	78	66	52	90	13	43	1	60	14	70	62	24	7	67	47	39	84	19	32	66	13	0	68	4	80	27	9	22	58	74	74	95	67	51	13	69	56	1	76	42
4	99	21	9	32	89	24	48	75	78	22	48	77	44	88	28	66	70	10	51	29	65	80	69	98	53	26	6	8	14	62	68	0	51	85	32	100	71	82	66	78	34	16	51	72	90	60	4	4	42
49	46	81	48	20	61	37	29	25	68	98	46	90	97	33	69	76	47	99	49	8	57	9	37	13	93	69	9	65	47	68	4	51	0	9	92	35	7	14	61	75	88	54	29	35	34	54	9	61	89
70	1	36	57	65	32	81	72	40	71	44	2	87	44	49	7	3	76	13	21	84	28	8	87	60	15	56	98	77	35	1	80	85	9	0	37	27	19	82	24	62	86	68	28	80	1	16	75	93	22
55	26	98	36	66	27	66	41	71	43	60	14	100	81	24	89	56	67	88	77	33	51	78	86	87	48	57	60	10	98	85	27	32	92	37	0	67	63	26	9	51	9	29	94	23	87	24	35	96	75
47	97	67	61	79	57	52	40	74	45	48	76	92	31	92	7	43	5	51	30	91	98	18	7	15	99	98	81	13	7	45	9	100	35	27	67	0	18	11	46	27	7	54	59	51	27	97	28	95	81
4	32	5	28	65	35	51	14	82	52	55	37	79	22	3	58	45	48	9	41	94	7	96	96	37	87	73	89	80	94	60	22	71	7	19	63	18	0	21	92	65	60	52	47	77	74	5	48	11	79
4	29	75	19	25	6	53	11	46	43	57	94	45	15	71	66	75	6	22	54	22	48	49	12	53	88	43	84	15	70	68	58	82	14	82	26	11	21	0	9	98	44	60	63	7	31	70	22	92	73
49	52	50	91	56	23	42	17	75	11	12	34	74	78	20	6	37	84	25	74	95	86	43	75	30	76	91	5	26	82	45	74	66	61	24	9	46	92	9	0	26	34	16	62	53	79	83	88	95	35
57	64	45	87	13	61	61	23	98	95	30	91	48	33	32	31	55	34	33	61	70	57	68	61	29	15	10	57	79	88	79	74	78	75	62	51	27	65	98	26	0	55	54	62	78	83	79	50	34	100
74	79	32	26	74	52	83	23	24	5	80	28	63	65	29	2	62	4	10	19	70	59	52	58	24	51	29	98	22	22	97	95	34	88	86	9	7	60	44	34	55	0	65	45	86	71	22	33	16	3
45	78	52	51	34	95	81	9	89	15	56	86	48	6	97	55	74	88	39	53	36	73	69	66	81	66	74	88	19	87	87	67	16	54	68	29	54	52	60	16	54	65	0	12	30	38	98	11	29	44
93	85	79	80	30	62	62	44	80	24	40	69	38	67	27	56	26	79	51	75	55	50	23	27	65	98	26	69	28	95	74	51	51	29	28	94	59	47	63	62	62	45	12	0	55	23	33	56	93	54
6	73	10	79	72	32	97	93	60	69	78	8	18	53	49	22	3	2	76	28	12	83	69	5	95	9	12	91	47	75	5	13	72	35	80	23	51	77	7	53	78	86	30	55	0	79	45	77	81	87
39	6	58	8	88	78	58	99	28	91	93	15	100	57	67	24	93	70	30	23	74	63	20	48	88	20	84	24	64	35	70	69	90	34	1	87	27	74	31	79	83	71	38	23	79	0	92	37	72	16
88	82	88	93	8	34	56	45	90	59	42	83	99	43	29	29	29	70	67	75	26	71	86	48	21	64	86	61	24	21	20	56	60	54	16	24	97	5	70	83	79	22	98	33	45	92	0	65	56	94
20	74	33	75	44	90	79	11	16	41	75	39	72	50	87	88	50	93	51	87	23	68	60	30	98	57	78	62	40	25	44	1	4	9	75	35	28	48	22	88	50	33	11	56	77	37	65	0	19	20
41	92	13	87	14	100	96	53	42	50	17	14	78	58	15	96	28	47	49	99	1	50	58	28	69	46	43	51	33	9	37	76	4	61	93	96	95	11	92	95	34	16	29	93	81	72	56	19	0	85
85	64	11	38	12	73	93	91	81	32	98	75	51	82	54	14	89	64	15	35	6	59	93	35	35	55	61	93	94	7	32	42	42	89	22	75	81	79	73	35	100	3	44	54	87	16	94	20	85	0
0	0	0	0	94	0	0	0	0	0	78	0	0	0	0	71	0	61	62	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	5	0	0	0	0	37	0	26	0	85	0	0	0	0	0	0
0	0	0	3	93	96	56	64	30	72	17	11	6	0	92	18	74	14	84	58	76	0	82	0	7	0	31	100	98	2	41	4	66	30	53	39	96	88	62	96	55	83	0	89	0	7	38	74	48	0
0	0	0	80	55	1	43	14	74	18	76	63	99	59	98	19	25	40	64	48	31	0	75	0	38	68	2	79	29	98	98	26	16	5	75	57	69	3	73	27	86	5	0	71	0	35	18	84	67	0
0	0	0	0	69	40	75	22	90	49	97	74	59	0	80	88	22	9	15	27	36	0	89	0	0	0	43	29	0	89	7	6	100	83	93	33	98	84	12	66	75	69	0	27	0	27	35	85	62	0
0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	27	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	27	35	3	2	29	66	58	0	83	84	15	70	35	69	67	0	25	0	0	0	30	1	0	0	33	78	25	64	82	87	42	39	24	47	86	66	0	23	0	7	6	14	24	0
0	0	0	0	0	0	0	95	45	0	83	0	41	0	0	66	91	34	63	97	42	0	37	0	0	0	98	5	0	0	86	66	23	43	95	5	78	6	64	32	96	86	0	93	0	5	87	0	58	0
0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	75	0	7	45	0	0	0	0	0	0	0	0	0	0	0	21	78	90	0	75	93	0	64	0	24	0	75	0	10	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	51	0	95	56	0	0	0	0	0	0	0	0	0	0	0	7	34	9	0	41	42	0	36	64	29	0	55	0	85	0	0	77	0	0	0
0	0	0	0	0	0	0	0	0	0	46	54	38	0	13	13	19	45	38	53	81	0	71	0	0	0	3	34	0	0	52	29	63	84	13	4	65	76	7	61	99	60	0	98	0	80	65	0	35	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	4	92	10	78	26	46	0	1	0	0	0	62	72	0	0	50	56	14	30	67	55	18	98	85	41	46	89	0	64	0	41	82	0	20	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	48	83	33	0	0	70	0	0	0	64	74	0	0	19	57	67	0	38	76	67	88	29	39	79	27	0	7	0	0	70	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	11	27	30	66	16	51	0	22	0	76	0	36	67	47	3	85	73	26	55	78	77	84	38	5	62	3	63	0	68	0	81	46	21	45	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	48	89	97	33	55	0	41	0	0	0	66	54	0	0	94	89	1	31	25	92	66	86	18	26	85	56	0	97	0	73	69	0	90	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	18	88	0	0	53	0	0	0	55	4	0	0	56	22	52	0	43	79	87	74	64	89	37	5	0	5	0	0	11	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	95	19	0	0	35	93	99	0	4	40	0	75	6	36	60	5	0	67	0	0	61	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	84	70	0	0	67	85	22	54	22	17	61	68	65	71	26	18	0	66	0	71	87	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	54	56	17	15	69	48	63	68	43	44	82	100	63	91	15	37	70	64	0	46	73	60	69	3	24	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	8	31	0	14	18	0	35	40	77	0	22	0	100	0	0	23	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	32	70	71	16	49	5	11	1	25	22	71	7	64	19	79	57	67	66	43	13	91	38	35	15	56
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	98	0	0	60	6	76	98	10	43	97	71	50	22	96	95	0	9	0	17	18	40	20	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	29	16	74	57	69	54	9	71	44	57	4	82	28	66	56	0	27	0	60	53	25	27	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	77	97	0	32	92	0	3	40	64	67	29	0	100	0	0	24	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	11	88	0	75	16	0	90	5	4	30	3	0	31	0	0	75	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	77	69	18	73	99	90	3	83	45	98	33	75	0	9	0	23	0	9	46	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	46	36	53	72	26	46	95	88	66	37	1	0	93	0	2	44	2	95	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	19	0	0	0	0	32	0	78	0	96	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	20	0	95	0	47	0	63	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	36	81	60	58	16	91	60	0	30	0	0	33	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	85	0	21	0	31	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	56	90	3	57	0	26	0	0	18	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	69	0	25	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	50	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	92	0	0	18	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	47	49	82	49	31	23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	31	45	15	70
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
