40
48	24	28	62	86	16	18	68	55	25	87	87	17	0	34	48	78	21	43	35	12	81	1	83	74	98	26	30	100	71	59	43	11	61	93	97	9	62	56	4
66	69	98	8	60	69	27	20	37	80	58	90	62	34	0	43	22	92	54	61	88	69	80	1	99	68	78	86	49	30	96	4	23	56	79	64	86	49	29	53
22	51	6	64	75	16	65	79	27	17	95	15	48	48	43	0	37	62	30	75	20	70	66	82	78	100	9	52	9	21	48	84	62	74	88	65	45	55	26	33
68	10	70	90	32	74	55	93	90	11	28	66	94	78	22	37	0	76	53	27	39	38	66	85	65	93	56	73	75	81	96	36	26	15	61	83	40	5	88	18
34	36	91	84	71	87	45	22	64	57	36	25	82	21	92	62	76	0	10	59	72	75	5	13	21	57	17	97	81	100	44	26	32	34	94	19	18	75	45	99
15	30	33	11	93	81	12	88	58	51	69	46	78	43	54	30	53	10	0	44	62	39	98	97	57	35	87	38	53	88	45	18	65	31	36	50	58	19	90	11
76	34	98	34	48	1	69	11	66	2	23	21	69	35	61	75	27	59	44	0	18	5	11	34	96	28	74	46	39	23	13	71	63	52	44	41	57	63	73	92
97	87	95	16	6	97	24	67	18	55	15	18	80	12	88	20	39	72	62	18	0	60	88	21	18	68	24	66	71	33	57	7	27	78	74	53	45	87	2	64
15	10	8	64	27	52	30	5	59	11	91	26	70	81	69	70	38	75	39	5	60	0	10	52	94	70	62	75	89	39	56	26	95	50	55	28	82	9	99	48
64	26	28	75	75	16	45	90	2	48	4	80	28	1	80	66	66	5	98	11	88	10	0	14	44	30	32	84	82	11	74	70	51	51	98	12	62	95	8	9
80	29	62	62	42	87	46	35	68	87	9	93	68	83	1	82	85	13	97	34	21	52	14	0	90	6	98	67	70	90	40	88	95	2	28	36	16	56	10	94
28	33	97	97	30	6	100	57	65	3	58	29	14	74	99	78	65	21	57	96	18	94	44	90	0	7	81	30	15	28	38	95	67	66	43	91	100	92	66	57
25	100	40	46	60	87	100	64	63	7	96	73	23	98	68	100	93	57	35	28	68	70	30	6	7	0	62	17	6	77	37	67	75	8	82	29	88	46	72	65
40	50	89	64	71	29	74	87	58	41	96	95	100	26	78	9	56	17	87	74	24	62	32	98	81	62	0	63	26	88	99	67	94	77	75	17	85	59	10	79
40	34	78	78	30	23	3	39	32	93	68	15	61	30	86	52	73	97	38	46	66	75	84	67	30	17	63	0	69	49	94	12	45	11	33	29	50	64	1	92
83	45	66	85	46	60	78	31	10	11	92	91	58	100	49	9	75	81	53	39	71	89	82	70	15	6	26	69	0	80	15	6	63	54	3	89	68	38	15	7
72	29	78	32	34	74	31	46	40	13	17	25	78	71	30	21	81	100	88	23	33	39	11	90	28	77	88	49	80	0	73	43	26	48	79	40	25	82	75	93
67	78	63	32	1	92	63	91	2	39	38	94	90	59	96	48	96	44	45	13	57	56	74	40	38	37	99	94	15	73	0	51	21	45	39	48	86	17	51	97
95	99	83	61	70	88	1	70	26	88	47	3	72	43	4	84	36	26	18	71	7	26	70	88	95	67	67	12	6	43	51	0	79	42	26	22	31	56	66	38
32	81	56	1	80	12	69	23	22	44	93	8	15	11	23	62	26	32	65	63	27	95	51	95	67	75	94	45	63	26	21	79	0	75	21	32	74	72	28	45
19	3	94	81	17	53	55	23	79	76	99	6	53	61	56	74	15	34	31	52	78	50	51	2	66	8	77	11	54	48	45	42	75	0	16	34	84	99	52	68
1	45	23	12	81	62	99	98	93	63	54	69	31	93	79	88	61	94	36	44	74	55	98	28	43	82	75	33	3	79	39	26	21	16	0	2	87	89	91	5
33	48	85	25	13	82	33	20	52	55	95	10	81	97	64	65	83	19	50	41	53	28	12	36	91	29	17	29	89	40	48	22	32	34	2	0	24	3	72	99
87	68	64	64	44	87	90	70	10	22	37	54	13	9	86	45	40	18	58	57	45	82	62	16	100	88	85	50	68	25	86	31	74	84	87	24	0	24	97	63
96	36	44	6	6	2	96	30	77	46	15	71	46	62	49	55	5	75	19	63	87	9	95	56	92	46	59	64	38	82	17	56	72	99	89	3	24	0	33	39
39	85	95	58	3	19	99	64	63	53	33	94	18	56	29	26	88	45	90	73	2	99	8	10	66	72	10	1	15	75	51	66	28	52	91	72	97	33	0	67
88	9	81	84	54	72	71	41	3	79	55	93	82	4	53	33	18	99	11	92	64	48	9	94	57	65	79	92	7	93	97	38	45	68	5	99	63	39	67	0
0	0	45	0	88	0	73	0	61	43	0	0	0	2	10	94	0	0	0	0	0	0	60	0	0	0	64	0	16	26	95	66	86	0	0	95	4	0	0	0
0	0	68	0	64	0	42	0	56	61	0	77	26	26	52	72	51	0	0	0	0	97	54	0	0	0	96	0	11	96	27	85	53	68	42	58	0	27	0	47
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0
0	0	0	0	98	0	64	91	98	22	78	92	2	31	92	12	34	31	92	42	20	86	85	63	95	12	87	0	27	68	44	0	54	98	23	66	1	70	27	20
0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	29	0	0	0	0	0	0	9	0	0	0	42	0	64	0	87	95	85	0	0	5	7	0	0	0
0	0	0	0	0	0	72	49	42	75	31	16	36	98	53	48	54	92	40	21	16	87	57	21	99	44	100	0	75	90	72	60	84	85	1	40	60	7	81	88
0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	79	0	0	0	0	0	0	68	0	0	0	97	0	62	0	10	45	12	0	0	43	53	0	0	0
0	0	0	0	0	0	0	0	55	18	0	23	97	19	61	36	7	0	0	92	0	91	32	0	0	24	93	0	9	96	82	97	38	19	76	81	41	61	0	32
0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	82	0	0	0	0	0	0	88	0	0	0	0	0	86	0	75	100	39	0	0	40	68	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	90	0	0	0	93	0	0	0	78	7	10	0	0	26	21	0	0	0
0	0	0	0	0	0	0	0	0	0	0	22	31	47	76	86	17	0	0	17	0	46	40	0	0	32	97	0	51	8	37	33	12	83	72	13	68	59	0	2
0	0	0	0	0	0	0	0	0	0	0	0	86	94	71	18	33	0	0	0	0	69	91	0	0	0	73	0	93	14	89	8	43	90	31	48	39	26	0	68
0	0	0	0	0	0	0	0	0	0	0	0	0	67	89	18	50	0	0	0	0	49	73	0	0	0	29	0	10	3	24	10	41	42	39	20	74	49	0	24
0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	84	0	0	0	0	0	0	58	0	0	0	23	0	87	26	64	34	26	0	0	79	21	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	31	0	0	0	18	0	40	60	38	44	100	0	0	20	71	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	5	39	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	79	0	64	15	9	75	5	88	0	87	56	29	0	34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	49	15	43	0	0	25	77	0	61	13	61	88	70	71	39	50	40	75	0	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	51	17	76	0	0	37	43	0	50	2	46	61	9	22	57	58	60	40	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	6	0	0	0	32	0	80	18	32	61	34	98	31	37	31	57	0	49
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	1	0	0	70	92	0	18	27	80	89	97	33	71	21	94	83	0	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	63	0	26	57	79	3	72	21	24	7	79	26	0	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	69	78	0	0	0	0	60	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	26	0	88	53	84	74	93	6	40	41	36	71	0	45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	77	0	5	10	5	30	68	16	59	38	85	11	47	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	98	26	63	77	27	87	19	11	3	23	0	84
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	38	31	0	0	0	21	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	67	88	10	34	52	50	3	88	82	57	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	83	0	0	0	79	36	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	94	62	0	0	38	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	35	98	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	35	1	0	66
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
